wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
3261a04d-cc97-4698-a03d-381b4cf0ab4f,Alves S/A,-10.8819845,94.498568,Dolorem sequi quam enim.,False,True,False,True,True,False,1,0,2,False,5,0,False,True,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-02-05 08:07:00,Avenida Campos, 35,,Figueira da Foz,Faro,Wake Island,6459-295
256a1bf3-c209-4e3e-81f7-b3bb53e1533f,Mendes,57.3741105,37.427438,A nihil ratione facilis dolores.,False,True,True,False,False,True,2,2,0,False,1,0,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-12-18 01:59:42,Alameda Letícia Barbosa, 83,,Olhão,Leiria,Brasil,6514-327
2a6171f0-1f16-468a-8c2e-6fa134e9dcbf,Fernandes Faria e Filhos,70.585294,130.925184,Quasi deserunt unde. Aut accusantium placeat.,True,False,False,True,True,True,0,0,0,True,4,1,False,True,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-06-06 11:32:43,Av Artur Lima, 18,,São Salvador de Lordelo,Bragança,Porto Rico,5563-245
2040febe-e80e-4d27-8bda-e07038bd2e14,Barros Pinto e Filhos,-9.067038,-154.414852,Tempore culpa iusto voluptate.,True,True,True,False,True,True,3,2,1,False,3,2,False,False,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-14 15:09:49,Alameda Faria, 36,,Rio Maior,Beja,Suriname,8293-829
933a10b8-f345-4328-b18d-4ee5b5bd0552,Domingues,9.352749,-60.195072,Beatae praesentium assumenda modi labore.,True,False,True,True,False,False,0,2,0,False,1,1,True,False,True,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-29 06:00:49,Travessa do Prof. Ruy Luís Gomes, 7,,Fafe,Portalegre,Antilhas Neerlandesas,8182-325
48339be0-b386-4b62-a612-912d3b9a2b65,Leite,25.922038,138.850074,Veniam optio officiis laborum ipsa molestias.,True,False,True,False,False,True,3,1,2,True,6,0,True,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-18 08:20:03,Largo Barbosa, 39,,Ourém,Porto,São Tomé e Príncipe,5315-071
61bf1aff-95c4-43bc-b87e-bcb3fb0f70b1,Freitas e Filhos,-30.5921735,70.184073,Libero saepe quas sapiente autem iusto libero.,False,False,True,False,True,False,3,2,2,False,4,0,False,True,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-01-27 23:42:25,Largo Faria, 12,,Lagos,Aveiro,Papua-Nova Guiné,1664-970
63837849-fb80-4ed2-992d-c5a8566e62e2,Castro,52.780129,12.173139,Laudantium dolor alias ad incidunt.,True,False,True,False,False,False,3,1,0,True,6,1,True,True,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-29 10:18:15,Rua Íris Vieira, S/N,,Valongo,Santarém,Namíbia,1142-172
51dea1e8-fd37-4594-9d8f-ffbf6107a5d6,Matos Lda.,17.654930,95.202710,Tempore possimus nobis ipsa illum.,False,False,True,False,True,True,2,2,1,True,4,1,False,False,True,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-10-13 18:03:56,Avenida de Antero de Figueiredo, S/N,,Vila Nova de Famalicão,Viana do Castelo,Comores,0563-416
8a691510-3e0f-4cf6-9753-b7d1dd1b0d74,Borges,70.8864235,110.240639,Consequuntur consequuntur totam in.,True,False,True,False,False,False,1,2,2,True,0,2,False,True,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-07-21 01:08:21,Rua da Música, 4,,Peso da Régua,Guarda,Irão,2365-003
933137a4-3576-4961-9347-75825e1cb271,Leite,-26.686483,-3.807425,Velit cum in odit fugiat aliquam quis.,True,False,False,False,False,False,1,1,1,False,3,1,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-05-02 03:36:41,Avenida Miranda, 9,,Lagoa,Castelo Branco,Suíça,8870-255
08092eb8-6f38-43c7-af1b-943e04fd8d4d,Borges,36.354813,136.705993,Expedita quos est.,True,False,True,True,False,True,2,0,2,True,3,1,False,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-28 19:32:45,Av Cardoso, S/N,,Ponte de Sor,Viseu,Ilha Bouvet,5263-976
747016dc-ff91-4459-bbec-37c97adf5c90,Azevedo,-61.351486,-59.563356,Esse inventore quidem laudantium.,False,False,True,False,True,False,3,1,0,True,4,1,False,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-03-18 01:44:08,Av Campos, 92,,Faro,Beja,Faroé,3877-669
97545ffc-e2a7-4075-a85c-9bfb66dc95c1,Vieira,17.7479825,-98.425446,Blanditiis repellat unde dolorem.,False,False,True,True,True,False,3,0,2,False,4,0,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-08-09 10:15:33,Av Correia, 66,,Serpa,Lisboa,Congo-Brazzaville,6570-032
f5484753-7087-4332-9076-153922312cd8,Gomes Carneiro S/A,45.157011,169.657013,Sapiente ut illum.,False,False,False,True,True,False,0,1,2,False,0,0,True,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-03-14 11:22:39,Rua Gerais, 72,,Portalegre,Viana do Castelo,Guiné-Bissau,9262-047
85e0d814-b241-4509-a4a4-b87431574ee2,Henriques S.A.,-53.7263765,-104.842014,Reprehenderit nihil doloribus commodi.,True,True,True,True,True,True,1,2,0,False,2,2,True,False,True,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-06-08 14:14:55,Praça de Arnaldo Gama, S/N,,Vila Nova de Santo André,Aveiro,Congo-Brazzaville,0388-340
cd0783e9-3e70-4bb3-97d8-675d490574e4,Andrade,20.111900,-79.436935,Aliquam eligendi occaecati ullam saepe ex.,False,False,True,True,False,True,0,1,0,True,1,0,True,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-03-19 17:26:59,Travessa da Vitória, 5,,Gafanha da Nazaré,Castelo Branco,Sérvia,6523-898
895f950f-0d66-4a65-9dcc-6bac2842a646,Sousa Lda.,86.014547,-83.993812,Quos illum eligendi officia eius.,True,False,True,True,True,True,1,1,1,True,2,2,True,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-18 02:42:21,Alameda de Monteiro, 6,,Câmara de Lobos,Porto,Síria,8613-356
44706044-e974-45ef-9eca-73c3fdb131a1,Araújo S/A,53.151668,157.465956,Voluptas cum veritatis consequuntur dolorum.,True,True,False,True,True,True,1,1,2,True,3,0,True,True,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-12-07 05:43:09,Praça Paiva, 57,,Vizela,Coimbra,Sri Lanca,3758-250
a8809cec-73ce-49a7-9416-84f7c768cbfa,Batista Costa e Filhos,21.3665525,-129.301843,At reiciendis magnam ullam nam.,True,True,False,False,True,False,1,2,0,True,0,2,True,False,True,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-25 20:23:17,R. de João Chagas, 635,,Torres Vedras,Faro,São Pedro e Miquelon,4239-160
d1415489-ef01-4936-8a5c-4e8281c187c2,Esteves Sá e Filhos,57.961524,105.913774,Nihil in dolorum. Illo cum amet ea.,True,False,True,False,False,True,2,1,0,True,2,2,True,False,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-03-02 03:40:35,R. do Campo, S/N,,Cartaxo,Braga,Quiribáti,4946-483
927bedf1-8182-419b-a10b-8f14d9dd7d7e,Cardoso,-66.4608785,-56.269153,Amet sint ex voluptates magni architecto maiores.,False,True,False,False,True,False,2,1,1,False,1,1,False,False,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-06 21:07:04,R. Barbosa, S/N,,Trancoso,Faro,Madagáscar,8909-059
2c2367b4-e0ea-4ac5-b6aa-8c29148e21cd,Barros,-48.9785835,49.403369,Ea sit sit repudiandae laborum iste.,False,False,False,True,False,True,0,2,2,True,1,1,False,False,False,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-06-02 19:51:17,Av de Maia, 28,,Lisboa,Coimbra,Ilha Bouvet,4966-538
eacf4a85-5cbb-4baa-beb2-9c8e6dfc1820,Batista S.A.,61.0795075,151.456507,Modi saepe perspiciatis quidem minima.,False,True,False,True,False,True,3,2,2,False,6,0,True,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-10 13:10:45,Rua Campos, 56,,Loures,Setúbal,Marianas do Norte,4006-710
1bbdbad8-b0ef-4143-bfab-226bf4610d16,Ramos,-18.665912,-172.510749,Consectetur recusandae officiis alias.,True,True,False,True,False,False,0,2,2,False,2,0,True,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-22 21:08:01,R. Mário Valente, 8,,Amarante,Portalegre,Belize,0852-746
5922185e-8bee-46cf-8ba7-744e3efbc175,Anjos Lda.,-5.3213695,69.830383,Perspiciatis distinctio ipsum magnam.,False,False,True,False,False,True,1,0,2,False,0,2,True,True,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-10-05 20:55:21,Av Ramos, 47,,Montijo,Vila Real,Samoa Americana,9449-615
fbafdc64-b4f7-4474-b240-5f43b5164ee6,Guerreiro,88.2030675,-30.644677,Earum quisquam facere optio officiis beatae.,False,True,True,True,False,True,1,1,2,True,2,1,False,False,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-03 01:18:35,Avenida Gomes, 567,,Beja,Viana do Castelo,Japão,5181-137
552bf7c9-f36c-403d-a1b9-12e6e4318d9c,Leite S/A,59.222213,-66.025945,Voluptas nostrum esse vel sed.,False,True,False,False,True,False,0,0,0,True,3,0,True,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-23 17:29:30,Rua Campos, S/N,,Santo Tirso,Braga,Laos,2373-206
2b4270e8-843e-441d-a5e2-f257e5b27db5,Melo,-86.303262,-23.199451,Recusandae totam repellendus.,True,True,False,False,True,True,3,1,0,False,5,0,True,True,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-02-22 09:18:14,Alameda da Quinta do Guarda-Mor, 53,,Loulé,Viseu,Eslováquia,2352-882
76bb044f-43fa-47eb-bb15-785ad8df272d,Morais Correia e Filhos,-42.3570335,81.098406,Nihil nam deleniti expedita.,True,False,True,False,False,False,2,1,0,False,5,2,False,False,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-03 18:12:25,R. Santos, 79,,Barcelos,Setúbal,Senegal,3135-277
40c153fd-ed6a-41cb-8267-df3c9b15d5c3,Teixeira Gonçalves e Filhos,3.1495775,123.123897,Et sunt aliquid eveniet esse suscipit cupiditate.,False,False,False,True,False,True,3,1,0,False,4,0,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-03-14 03:49:28,Praça Jéssica Ramos, 552,,Póvoa de Varzim,Castelo Branco,Somália,8212-894
37792a8f-6007-41f9-9bac-4640225043fa,Rocha,89.355078,-32.104301,Iste delectus animi soluta.,True,False,True,False,True,False,3,2,1,True,1,1,False,True,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-01-10 11:54:39,Avenida Ariana Fonseca, S/N,,Ponte de Sor,Vila Real,Argélia,7324-853
5a41c403-4ab9-4556-8b53-33f33c23502f,Pires Lda.,87.8166085,-93.174971,Deserunt quod pariatur eaque deleniti voluptate.,False,True,True,False,True,False,1,0,1,True,4,1,True,True,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-10-26 07:32:59,Avenida Coronel Vítor Alves, S/N,,Guimarães,Aveiro,Samoa,2595-755
f28016df-3362-427d-b544-71fd9d20d21d,Silva Lda.,-80.2689675,-98.529734,Atque exercitationem rerum labore iure tempora.,False,True,True,True,False,False,0,0,0,False,2,2,True,True,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-12-03 02:57:17,Praça de Moura, 678,,Entroncamento,Aveiro,Grécia,0384-717
411aa096-dbe2-45a3-8079-295d3fd77c02,Magalhães Ferreira S.A.,-87.6717625,-136.264546,Molestias ipsam incidunt eius nesciunt fugiat.,False,False,True,False,True,False,1,2,1,False,3,0,False,True,False,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-03 06:32:24,Travessa Assunção, 819,,Ovar,Porto,Nicarágua,6370-488
a45df4e5-2208-414f-a78b-4ebf10315bd8,Ribeiro,17.8343565,152.618670,Corrupti reiciendis maxime doloribus quae.,True,False,False,False,False,False,3,2,1,False,2,1,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-10-26 23:25:23,Travessa Tiago Magalhães, S/N,,Santa Cruz,Castelo Branco,Quénia,4064-713
f357d011-9e98-4c85-aefc-dd57141298f9,Guerreiro,-67.1395895,-75.426120,Officiis ab voluptatem voluptas perspiciatis.,False,True,False,False,False,True,3,2,1,True,5,0,False,False,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-08-30 03:44:25,Av de Freitas, 95,,Pinhel,Portalegre,São Marinho,1993-223
c597b425-1fbc-49ef-b4fe-c0de5fca9833,Amaral Lda.,6.4662985,-121.771873,Earum quo ex suscipit minima dolorem.,True,True,False,False,True,False,1,1,0,False,2,1,False,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-01 03:36:59,Alameda de Cruz, 78,,Sines,Évora,Israel,0821-841
b6ffe140-05a4-476c-917f-5915d541356b,Melo,-34.2302375,-123.030309,Reprehenderit aut cumque.,True,True,True,False,True,True,2,2,1,False,3,0,False,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-02-02 19:49:17,Largo de Godim, 23,,Valongo,Portalegre,Catar,5329-134
5cc5c59c-bce3-475d-ba8d-f4edb2e751ca,Pinheiro,36.1517125,106.794586,Neque voluptatibus aliquam ipsa.,False,True,True,True,True,True,3,2,2,False,5,1,True,True,False,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-06-24 15:18:28,Alameda Barbosa, 161,,Sines,Évora,Turquia,9577-967
2781785c-da5d-4252-8f39-ac3342123849,Matias Lima S/A,-88.759708,94.795183,Velit veniam ea omnis doloribus a aspernatur.,True,True,True,True,False,False,1,2,2,True,1,0,False,True,False,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-06-18 12:25:35,Rua de Nunes, S/N,,Viseu,Braga,Portugal,3047-411
4f0c354d-44fb-4570-8748-30b21ccba59e,Cunha,-71.491110,102.336619,Architecto non modi deleniti.,True,False,True,True,True,True,0,2,1,True,2,0,False,False,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-27 16:24:22,Avenida Lima, S/N,,Vila Nova de Santo André,Santarém,Singapura,1231-192
0cc38f2f-c347-4012-b022-c8d6d35b419c,Esteves e Filhos,-22.953481,14.654583,Vel quos delectus maxime.,False,False,False,False,True,True,1,1,2,False,4,1,True,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-29 12:20:35,Travessa dos Moinhos, 82,,Ermesinde,Braga,Brasil,0526-537
8bf4ec17-165d-40fd-ada6-c14c0001e6ce,Cardoso S.A.,67.3833095,-119.642649,Repellendus sit enim culpa nisi quas.,True,True,True,False,True,False,2,0,0,True,4,0,True,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-20 06:27:41,Alameda de Sá, S/N,,Pombal,Santarém,Polónia,2234-361
0eda0fdf-d420-4043-b8af-b0da073f64a8,Fernandes,-42.464426,39.299952,Laboriosam nemo quo hic odit recusandae.,True,False,True,True,False,False,2,2,2,False,4,1,False,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-02 08:29:45,Alameda Paulo Neto, 8,,Mêda,Braga,São Pedro e Miquelon,4217-958
1d6e89a9-55d3-468b-bc30-c846ee288709,Martins Lopes e Filhos,-58.9141615,-111.601929,Dicta aliquam veritatis doloremque qui.,False,False,False,False,True,True,3,1,0,True,0,0,False,True,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-17 06:30:01,Travessa de Macedo, 964,,Caldas da Rainha,Braga,Turquia,7303-529
a3e9417b-e47e-49ae-ae28-7126dfeb3265,Andrade,-43.999678,-1.199874,Quisquam veritatis accusamus eligendi.,False,False,True,True,False,True,3,0,1,False,1,1,True,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-06-09 19:28:08,Largo de Andrade, 19,,Ermesinde,Setúbal,Estados Unidos,4167-650
42e66782-61ef-4019-9103-a57d5fedad46,Ramos,-20.1926325,-160.650944,Delectus dolore reiciendis ipsum.,False,True,False,True,True,True,3,0,1,False,5,1,True,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-08 06:19:30,Travessa de Reis, 79,,Chaves,Castelo Branco,Serra Leoa,5175-829
c4494774-f9d8-4a52-be11-efbe581dea1e,Gonçalves,-71.7439465,-160.013233,Quis accusantium nesciunt nostrum autem illum.,True,True,False,False,True,False,1,2,1,True,1,0,False,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-04 20:57:46,Praça Cristiano Macedo, 80,,Beja,Coimbra,Coreia do Sul,8523-181
ba95a02e-036a-482f-88fa-d7f0e8eabd75,Cardoso,-16.2750515,-7.645358,Quam illo illo recusandae harum facilis itaque.,False,True,False,False,False,False,1,2,1,True,1,0,True,False,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-12-16 21:52:36,Praça Mélanie Melo, 85,,Porto,Porto,Gibraltar,9121-128
059f131d-51f1-4213-98ca-41772aa8d6fe,Lopes Vieira e Filhos,-53.5624115,-59.736261,Ad odio dolor eius repudiandae.,False,False,True,False,False,False,3,2,1,False,4,2,True,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-07-08 11:27:12,Alameda de Pinto, 2,,Gouveia,Aveiro,Guiné Equatorial,3970-995
7e655d5e-6212-4c15-8b25-83d8a1ce7c12,Neves Lda.,-79.3466075,-65.244758,Ad minima consectetur eligendi et.,True,False,True,True,True,True,1,1,0,True,6,1,True,False,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-08-06 12:42:00,Av de Guerreiro, 16,,Fátima,Coimbra,Butão,1927-781
6c1e3855-0a6d-4f54-b345-5dbccbaca1fc,Brito e Filhos,71.509261,72.765749,Ratione voluptatem officiis temporibus.,False,True,False,True,False,True,3,0,0,True,1,0,False,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-03-13 16:43:36,Travessa de Gomes, 20,,Alverca do Ribatejo,Porto,Porto Rico,5544-487
3687a8a9-4bcb-4797-a7df-bae581a5a818,Batista Gomes e Filhos,-47.690871,24.164860,Qui ipsam esse consequatur.,True,True,False,True,True,False,0,2,2,True,0,1,False,True,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-10 16:20:05,Avenida Jesus, 52,,Esposende,Castelo Branco,Antilhas Neerlandesas,1150-024
1b9432b4-46f7-4905-bae6-1e1ee957a353,Cardoso S.A.,8.0129005,-52.521802,Molestias iste eligendi.,False,False,False,False,False,True,2,2,1,True,3,2,True,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-09 20:21:14,R. de Jesus, 75,,Angra do Heroísmo,Castelo Branco,Antígua e Barbuda,8318-309
ede52148-ae76-4917-ba94-8fa33245a935,Figueiredo,-10.4171875,-177.183749,Accusamus minima accusamus vel animi sit.,False,False,False,False,False,True,0,2,1,True,3,2,True,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-10-09 08:49:53,R. de Pires, 82,,Entroncamento,Lisboa,Áustria,7529-802
da2dcb7d-5519-43db-be2d-6a4d1dd681e7,Cardoso,27.0665235,178.735669,Quaerat magnam porro ipsam tenetur.,False,True,True,True,False,False,2,1,2,True,6,1,True,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-30 17:32:20,Largo Mário Brito, 11,,Peso da Régua,Leiria,Bulgária,7056-734
5807229b-091e-43f5-bd60-422bd31d7b1a,Gonçalves Cunha Lda.,41.189488,-151.177473,Neque ab quibusdam id nobis cupiditate.,True,True,False,True,False,False,1,0,1,True,1,1,False,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-14 06:39:57,R. do Leal, 7,,São João da Madeira,Guarda,Ilhas Marshall,3553-025
0d2ed99e-7b80-41a1-b701-bbae5d877366,Lopes Matias Lda.,-17.2946285,-80.166276,Expedita ullam optio veritatis quaerat.,True,False,False,False,True,False,1,0,1,True,1,0,False,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-19 21:44:56,Travessa do Longo, 95,,Serpa,Guarda,Bósnia e Herzegovina,2447-140
2f5ca1fa-5dcc-4ebb-894f-9aed338355d3,Carneiro,46.4014205,90.379546,Nesciunt voluptatem vitae repellat.,True,True,True,False,False,False,1,1,0,False,2,0,False,False,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-03-30 09:51:15,Largo Moreira, S/N,,Ílhavo,Setúbal,República Dominicana,6399-878
c0507b74-8c67-40d8-9c35-dd279c50bc21,Andrade e Filhos,44.936214,92.452651,Aut optio nisi quos.,True,True,False,False,True,True,0,0,1,True,3,2,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-20 13:26:01,R. do Bonjardim, 3,,Funchal,Évora,Samoa Americana,4827-753
a471f473-bebe-44db-9051-48b4787b8fd8,Neves Lda.,-84.709174,165.267705,Odio nam magnam iste.,False,False,False,True,False,False,0,0,2,True,1,1,True,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-02-22 10:38:39,Travessa Fernanda de Castro, 15,,Figueira da Foz,Leiria,Faroé,5450-842
f0aa7b3b-c735-43f4-bfb4-289abeaad03a,Cruz S.A.,68.105926,-151.206134,Veniam ullam officiis itaque.,True,True,True,False,True,False,2,1,1,True,5,1,True,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-02-11 05:20:26,Travessa de Mota, 234,,Fundão,Viana do Castelo,Panamá,8543-581
b1d462b6-6dee-48d1-9cc2-ac83e7c5d451,Magalhães,52.6465585,-96.129586,Porro exercitationem id neque animi a fuga.,False,False,False,True,False,True,0,0,2,True,2,0,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-04-18 00:38:23,Avenida de Garcia, 827,,Pinhel,Lisboa,Venezuela,6927-887
ccbc46fd-539e-4e24-a4ec-175c59722d96,Pacheco,27.938854,160.436134,Unde eos quidem.,False,False,False,False,False,True,3,0,1,False,5,0,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-08-21 15:41:56,Av Matos, 405,,Horta,Lisboa,Arménia,0689-941
0cd13b2f-4739-40b5-a64b-831d8a849b61,Almeida S/A,-33.529008,-25.316836,Tempore assumenda exercitationem aliquam.,False,True,False,True,False,False,1,2,2,True,0,2,True,False,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-22 21:03:18,Praça Pires, 76,,Vila Nova de Famalicão,Vila Real,Iraque,1471-599
eb146e9a-2b18-41cc-a607-a0522bba18ee,Rocha,85.4668405,73.194064,Voluptate explicabo tenetur a facere ipsam.,False,True,True,False,False,False,1,1,0,True,4,1,True,True,False,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-08 09:19:25,Rua de Sá, 7,,Valongo,Faro,Chipre,2406-409
ad390cb1-3bf4-4844-89f7-f678c2a13ab8,Soares S.A.,15.970974,-16.854988,Id illo distinctio magnam ut quas eaque.,True,False,False,True,True,False,2,1,2,True,1,2,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-01-15 23:03:57,Rua Vicente, 16,,Setúbal,Setúbal,Birmânia,7347-585
