wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
6c8cfb67-4c49-4d5c-afb4-cef1e97f9797,Faria,62.5775665,107.429786,Quo facilis facilis blanditiis culpa odio.,True,True,True,True,True,False,3,2,2,True,1,1,True,True,False,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-11-21 11:21:23,Avenida Carvalho, 975,,Loures,Viana do Castelo,Serra Leoa,9734-960
651d232c-1df5-4814-a1fa-71cd293fb214,Sá Jesus S.A.,-56.6989375,9.665130,Ab recusandae vel animi eos mollitia.,True,False,False,False,True,True,0,2,1,True,1,0,False,False,True,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-05-13 05:00:49,Av Andrade, S/N,,Tomar,Viana do Castelo,México,5052-438
ebd6cd74-bbfa-490d-95a1-56df643933a6,Freitas,-59.6227755,-178.022048,Nobis expedita labore mollitia.,True,True,False,True,False,True,3,0,2,True,6,0,False,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-03-02 19:16:43,Travessa de Loureiro, S/N,,Moura,Aveiro,Mundo,5452-128
6d1078b7-f9a6-4d2f-b808-a6fdf0e63fd8,Moreira,2.461264,-136.769485,Similique quod culpa impedit reiciendis ex illum.,True,False,False,False,True,True,3,1,1,True,4,0,True,True,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-06 12:48:24,R. de Marques de Oliveira, 15,,Miranda do Douro,Castelo Branco,West Bank,7444-855
c4901c83-4e26-41f3-b270-271185612d24,Ribeiro Soares S.A.,75.8166225,-100.973166,Similique fugiat ipsa omnis laborum.,True,False,True,False,True,False,2,1,1,False,3,2,True,True,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-23 18:12:31,Largo de Loureiro, S/N,,Caniço,Porto,Paracel Islands,4794-521
159cf1ed-3ff4-42ce-b275-990f8efde123,Abreu,16.134147,64.166795,Officiis quisquam ex aliquid id et quo.,True,False,False,True,False,True,1,0,0,False,0,1,False,False,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-22 18:58:30,Largo Marques, 45,,Cantanhede,Viana do Castelo,Portugal,0616-623
a3ccf1c4-b3bd-4905-86e6-13816a8d3771,Branco,39.7907215,17.598309,Ad placeat dolorem nulla aliquid.,False,True,False,False,True,True,3,1,0,True,2,2,False,False,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-23 19:31:30,Av Victória Andrade, 16,,Porto Santo,Santarém,Gronelândia,9742-200
3898c54a-5e03-4258-9b9f-9d2d6e179e9e,Assunção Lda.,-57.8962705,7.660094,Rerum fugit labore impedit.,True,False,True,False,False,False,1,1,2,False,3,1,False,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-09 19:22:18,Largo José Gaspar, 66,,Santo Tirso,Porto,Japão,8782-465
9885bcd7-fd02-4c03-aaa3-df11ae78214f,Gomes,54.1052595,10.971693,Officiis distinctio modi ipsam.,False,True,False,True,True,False,1,2,1,True,3,1,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-03 13:48:42,Rua Velho do Outeiro, 202,,Alcobaça,Santarém,Monserrate,2602-163
0b5b6fa0-5f9d-447d-b255-a621ed040feb,Machado S.A.,-61.1002385,127.387807,Explicabo veniam ab.,False,True,True,True,True,False,0,1,0,False,6,2,False,True,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-20 14:59:44,Alameda da Raposa, 46,,Silves,Évora,Bangladeche,8035-376
fecceee2-b40f-4aa0-a777-8f1c17356af4,Pereira Correia Lda.,-86.8678885,-167.745428,Soluta delectus perspiciatis inventore.,False,True,False,False,True,False,2,1,2,True,4,1,True,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-08 23:22:18,R. de Domingues, 66,,Torres Vedras,Évora,Chile,4482-463
3eb85737-1a3c-4446-9db4-4d302ae9e3c3,Ramos,84.827449,54.206035,Iusto accusamus placeat itaque facilis dolore.,True,True,False,True,False,False,3,0,0,True,3,1,True,True,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-19 01:01:53,Av de Lima, S/N,,Cantanhede,Leiria,Japão,2288-156
9bfd5c46-68d5-4698-877f-d2e01fd4177b,Borges,64.1904835,-58.572716,Modi fuga recusandae aut ducimus itaque corrupti.,False,True,True,True,False,True,3,1,1,True,3,1,True,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-03-01 00:05:49,R. Edgar Cardoso, 38,,Santa Comba Dão,Guarda,Aruba,6260-199
5c853c97-5d07-4664-bac6-b3b686e12d0f,Assunção S/A,62.980024,3.821932,Mollitia aperiam sit eligendi vero culpa.,True,True,True,False,True,True,3,2,2,False,0,0,True,True,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-22 16:52:46,Alameda Pinho, S/N,,São Mamede de Infesta,Lisboa,Ilhas Salomão,8485-100
38633cfa-33ba-454b-98da-8e51490d9bdb,Mendes,-66.351675,87.954514,Voluptatibus necessitatibus nisi deleniti.,True,False,True,True,True,False,1,1,2,True,4,0,False,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-21 19:52:24,Av Simões, 69,,Amora,Beja,Antilhas Neerlandesas,0061-117
9d2e8356-96ba-4e4a-8781-09fd7ebe20e1,Pinheiro Marques Lda.,-49.165331,-33.611267,Enim eveniet molestiae quam voluptas.,True,True,True,True,True,False,3,1,0,False,0,1,True,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-17 13:15:15,Rua de Coelho, 75,,Penafiel,Castelo Branco,Portugal,4748-197
6465d0c5-8451-4ac5-aafe-123ec9943cf0,Maia,53.1877275,45.157791,Quos tempora tempora temporibus.,False,False,True,True,True,True,1,2,2,False,5,0,False,True,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-12-05 11:42:36,Avenida de Coelho, 8,,Póvoa de Santa Iria,Coimbra,Japão,1430-441
6a19bdad-0b73-46b2-832b-fe7a9a1c1c07,Matias S.A.,-69.606927,145.967684,Ut in voluptatem et in.,False,False,False,False,False,False,1,1,1,True,3,1,True,False,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-16 20:57:27,Av Lourenço Matias, 1,,Gouveia,Portalegre,França,0602-140
de975826-d57b-4fd9-8339-cca9b2b7bf39,Monteiro,38.1480395,-117.377509,Explicabo pariatur expedita esse veniam ut enim.,False,True,False,True,True,True,2,2,1,False,3,2,False,False,False,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-29 14:33:26,Praça Cunha, S/N,,Torres Vedras,Setúbal,Peru,5883-022
0b7ec44c-341b-4b80-b4e2-eae78ba8b96a,Baptista Lda.,83.222032,-57.459520,Explicabo culpa a voluptatem.,False,True,True,False,False,False,1,1,1,False,0,1,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-02-22 15:22:49,Travessa de Santo Estêvão, 32,,Coimbra,Santarém,São Marinho,7749-044
b56ec66c-8790-4097-9957-a07df00eb232,Fernandes Lda.,-24.0318165,149.076876,Asperiores incidunt voluptate alias illo.,False,False,False,False,False,False,2,2,0,True,1,2,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-24 08:13:53,Rua de Pinto, 63,,Barreiro,Viana do Castelo,Tanzânia,2696-311
60a7d61a-cedf-4dcb-b9df-d6a29b882072,Rodrigues S.A.,35.762431,37.534297,Voluptate deleniti recusandae dolorum maiores.,True,True,False,False,False,True,2,0,0,True,3,2,False,True,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-03-29 14:12:11,Travessa do Evaristo, 714,,Odivelas,Santarém,Moldávia,1056-687
317db349-466c-454d-9189-c8be6647bc0a,Mota,60.283404,23.727675,Itaque quasi sint quis.,True,True,True,False,True,True,1,0,1,False,1,0,True,True,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-26 04:31:54,R. de Maceda, 42,,Póvoa de Varzim,Viana do Castelo,Vaticano,6934-981
0daf88d2-6718-4fbc-839a-641753111e02,Reis,-27.896783,-32.190894,Occaecati ipsam error natus.,True,True,True,False,True,False,1,2,0,True,4,0,False,True,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-05-14 08:47:41,Avenida Fernando Antunes, 538,,Moura,Santarém,Grécia,3034-165
de48785a-3ff0-457c-9df6-1cfb4327180f,Simões Lda.,3.634957,-169.530546,Quisquam ipsum vitae cupiditate.,False,True,True,True,True,True,1,2,1,False,3,1,False,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-13 20:58:06,Avenida Rocha, 82,,Beja,Beja,Chile,9529-919
b9a72798-9168-4392-a0f7-f658256e06a6,Reis,76.1588155,159.428604,Molestias magnam sunt sequi recusandae delectus.,True,False,False,False,True,True,1,1,2,False,1,0,False,True,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-08-20 14:29:23,Praça de Neves, 14,,Penafiel,Braga,Catar,5927-377
9450ada4-0a4a-4ef5-877e-07ec8bf4694d,Loureiro,-16.5327595,0.367855,Dolorum suscipit unde. Aliquam delectus ipsum.,False,False,False,True,True,False,1,2,1,False,5,2,True,False,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-28 07:47:19,Travessa de Assunção, 605,,Odivelas,Lisboa,União Europeia,2500-625
89eb8cb2-7164-43b9-95de-7cf6488e4022,Abreu Lda.,-74.089131,125.925976,Ullam quis nulla deleniti.,False,True,True,True,False,False,1,0,0,True,3,2,True,True,False,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-21 07:29:07,Alameda Tomé Vicente, S/N,,Lagos,Setúbal,São Cristóvão e Neves,1632-450
58d65c4e-a4c8-4f73-a30a-6d770368a06a,Pereira,37.2964305,-58.048767,Magni amet harum saepe praesentium consequuntur.,False,True,False,True,False,False,2,0,2,False,4,0,True,False,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-17 14:16:04,Avenida Letícia Oliveira, 71,,Lamego,Bragança,Comores,8406-922
4a221128-1006-4a81-ac06-e6e9dbefa222,Lopes e Filhos,6.6055395,166.953875,Autem non cum non quod consequatur.,False,False,True,False,True,True,3,1,1,False,4,0,True,False,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-18 23:12:59,Alameda David Neto, S/N,,Tomar,Viseu,Coreia do Norte,9595-116
d0e01d5b-8429-4b98-8277-8b6859db1f10,Amorim,77.8005625,-12.538636,Cumque perspiciatis earum veniam eum ipsa.,True,True,True,False,True,True,3,1,2,False,5,2,True,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-05-07 05:51:59,Largo Melissa Almeida, 6,,Funchal,Setúbal,Antígua e Barbuda,1778-916
d71cb09a-f00d-4629-b806-1d5c16fe3c54,Mendes,-22.5155235,119.989302,Eaque numquam fugiat iste reprehenderit modi.,True,False,True,False,False,True,1,2,0,False,3,2,True,True,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-12-21 05:17:03,Alameda do Monte da Lapa, 46,,Ermesinde,Setúbal,Atlantic Ocean,6197-095
d434e4d5-4923-4233-9ebe-893a7f8b58ea,Tavares,71.7498345,-138.765112,Eveniet minima facere dolor ipsum quibusdam iste.,False,True,True,True,True,False,1,1,1,True,4,2,False,True,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-04-16 07:57:41,Travessa de Basílio Teles, 29,,Lagoa,Viana do Castelo,Santa Lúcia,6424-377
71e3a482-601d-4866-8185-500a727e8ff3,Barbosa Lda.,-81.8108225,-17.073794,Accusantium debitis omnis tenetur.,True,False,False,True,True,False,3,0,0,False,2,0,False,False,True,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-29 22:15:56,Praça Ivo Baptista, 59,,Quarteira,Viana do Castelo,Paraguai,3117-368
195009f1-4124-4898-99bc-2e9af0280973,Araújo S.A.,56.529105,-43.919368,Mollitia nesciunt nam.,False,False,True,True,True,False,2,1,2,True,4,1,True,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-10 23:11:55,Travessa Luís Torres, 805,,Marco de Canaveses,Porto,Senegal,6090-933
1a4be534-9232-48fb-a588-c0f4e439c5ec,Azevedo S/A,-50.1500735,-108.508861,Nihil voluptas animi harum molestias.,False,False,True,False,False,True,3,1,1,False,0,2,False,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-10-24 09:44:51,R. Rafaela Soares, S/N,,Alcobaça,Braga,Niue,3583-768
43934e94-3ed3-4ea9-b1c0-bbda58b4169a,Moreira,-16.870541,37.915666,Ad quisquam officia iste ab.,True,False,False,False,True,True,3,2,2,True,0,0,True,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-10-22 13:06:22,Avenida de Branco, 22,,Vila Franca de Xira,Leiria,Guiné,1326-861
a83db8c6-b30d-413e-b727-cb081e7a707b,Faria e Filhos,37.2063435,14.889287,Pariatur nihil sint aliquid perspiciatis.,True,True,True,False,False,False,0,2,0,True,6,2,False,False,True,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-05 02:31:54,Rua Azevedo, 21,,Penafiel,Guarda,Togo,2927-714
ae31f009-34f1-4da9-a585-a174279bb914,Carvalho,-33.297242,-152.121733,Porro quo debitis officiis velit similique.,False,False,False,True,False,False,0,1,2,False,5,1,True,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-05-14 18:01:32,Av Micael Cruz, 63,,Amarante,Leiria,Bulgária,3184-173
39973235-da4f-4481-80f1-9beab274fd73,Ferreira Faria e Filhos,-14.5910455,-101.077089,Dolores commodi commodi voluptatibus.,True,False,False,False,True,False,0,2,2,True,0,2,False,True,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-01 04:23:27,Alameda do Carvalhão, 67,,Montijo,Setúbal,Wallis e Futuna,0696-574
12c654ec-d21f-490d-a73b-8dcdd5f1d01e,Castro S.A.,-36.084518,-66.253038,Nostrum aperiam nostrum temporibus similique.,True,False,True,False,True,False,3,2,2,True,1,0,False,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-20 22:38:01,R. Tiago Leal, 5,,Peso da Régua,Bragança,Vietname,9245-757
20b2641a-8f7a-4c3a-924c-75e66325abd6,Barros Macedo S.A.,-56.070013,7.188109,Quia fugit corporis tempore.,True,False,False,False,True,False,0,0,2,False,1,1,True,False,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-10-08 02:59:51,Av Igor Rodrigues, 69,,Faro,Beja,Eslovénia,5121-910
f6b17353-c10f-4ab7-bca4-af2ff1bd6e09,Vieira S.A.,59.283409,-23.249525,Sunt odio ad placeat provident sequi iusto.,True,True,False,False,False,False,3,0,2,False,3,0,True,False,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-07-24 01:30:58,Largo Salomé Lima, 58,,Tarouca,Santarém,Eslovénia,1299-532
6fcfa19a-dcd0-48bc-acff-2bf8390c192e,Freitas Moura S/A,-8.2166815,-149.386114,At ducimus ratione ad ut quibusdam quasi.,False,True,True,False,True,True,1,0,0,False,3,1,True,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-02 05:05:12,Largo de Marques de Oliveira, 94,,Esposende,Beja,Níger,3718-394
f6a95895-911e-4c74-ab62-52d678c9e13d,Barbosa,82.211867,66.550126,Explicabo similique rem iste tempore.,False,True,True,False,False,False,3,0,2,True,6,0,False,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-04-16 03:27:31,Rua da Beneditina, 542,,Portalegre,Vila Real,Barém,0162-970
d64d1793-3184-47cd-bb5f-335c672b1cf0,Costa S.A.,-73.910894,141.803897,Vero eius omnis dolorum similique consequatur.,True,True,False,True,False,True,2,2,1,False,0,2,False,True,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-02-04 04:43:46,R. Ângelo Andrade, S/N,,Lamego,Vila Real,Kuwait,4075-097
dc466ce5-4a44-4d01-bba3-7109e09bfb9c,Branco Gonçalves Lda.,45.659238,144.527342,Odio nobis quas exercitationem.,False,False,False,False,True,True,2,0,0,False,3,2,False,True,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-07-30 19:13:43,Av Lima, 1,,Funchal,Viseu,Timor Leste,0912-142
085b94d3-e5e4-4bd5-a248-e5150497b89d,Loureiro Lda.,-24.643247,-162.736706,Ducimus aperiam dolore fuga.,True,False,True,True,True,False,1,1,0,True,5,0,False,True,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-14 09:20:46,Praça de Lourenço, 8,,Matosinhos,Portalegre,Estónia,3887-347
17cc72ed-0c8a-4614-bded-340c94785609,Soares S/A,-49.792304,-109.402439,Cum laboriosam recusandae ullam.,True,False,True,True,False,True,3,1,2,True,2,0,True,False,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-04-19 19:36:45,Alameda Amaral, 7,,Amadora,Vila Real,Vanuatu,7449-279
01161fb7-2179-4e21-9c69-3df16f3c1018,Valente Amorim e Filhos,-84.182562,62.416137,Molestiae nobis ex praesentium.,True,False,False,False,False,True,1,0,1,True,2,0,False,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-25 20:25:48,R. Kevin Lima, 36,,Ovar,Beja,Gibraltar,5469-803
bf10d3d6-5d15-4e55-adea-9d3f45728035,Baptista S/A,-88.2339715,20.990032,Aspernatur consectetur debitis nisi quos.,True,False,True,True,False,False,2,2,2,True,5,1,False,False,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-10-30 21:48:00,Travessa da Boavista, 31,,Alverca do Ribatejo,Lisboa,Costa Rica,7493-442
55173fef-2d1a-4ce8-9e02-59cd9983faf0,Pinto,-10.6994825,38.714815,Consequatur animi ipsam quae labore ab.,True,True,False,False,False,False,1,1,1,False,4,1,False,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-12-20 00:35:02,Travessa do Falcão, 50,,Vila Nova de Famalicão,Aveiro,Mónaco,6927-246
b04f4bf0-2537-4c7f-bd4e-83477b8e0337,Amaral,83.6107635,97.981357,Voluptate explicabo fuga qui quaerat.,False,False,True,False,True,False,1,0,2,False,4,2,True,True,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-30 08:37:46,R. de Eça de Queirós, 303,,Évora,Viana do Castelo,Tunísia,1342-307
48f7c3e9-b44d-4f1b-8d9d-7c3cf2d22f9c,Carneiro,-69.146211,-32.645637,Quasi quisquam expedita accusamus.,True,False,False,False,False,True,2,0,1,False,6,2,False,True,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-01-13 10:46:46,R. Márcio Batista, 51,,Serpa,Viana do Castelo,Cazaquistão,0749-863
b6aff69b-c188-4c8e-9527-9ac251be6c95,Melo,25.4277175,49.976598,Dignissimos quod odio.,True,False,True,True,False,True,1,0,2,True,4,2,False,True,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-10-19 01:53:36,Largo de Monteiro, 63,,Vila Nova de Foz Côa,Leiria,Bolívia,7492-883
912caf91-2e9a-4493-ae4c-b19bc0166f10,Barros,-52.636225,143.479786,Itaque eveniet delectus fugiat.,False,True,True,True,False,True,0,1,2,False,5,2,False,True,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-04-26 14:46:33,Alameda Araújo, S/N,,Gandra,Castelo Branco,Hong Kong,6856-476
97e81e37-dccb-488d-8ac4-670c42e0c77c,Leal,-36.0330565,177.524123,Eveniet tempore minima fugit veniam.,False,False,True,False,False,False,2,2,0,False,5,2,True,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-03-04 01:45:35,R. do Barcal, S/N,,Praia da Vitória,Santarém,Rússia,8215-772
24391417-f0cc-4929-a91c-d77e7c9997b6,Pinto,54.324654,28.060975,Magni aperiam esse.,False,True,False,True,False,False,2,0,0,False,2,1,False,False,True,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-03-21 17:42:35,Praça das Pedras, 73,,Vila Nova de Gaia,Lisboa,Wallis e Futuna,7716-792
79733c42-e664-4032-b9b6-e3278523697c,Neto,24.705810,121.732861,Aperiam ipsum porro reiciendis numquam.,True,True,False,True,True,True,2,1,2,False,4,0,False,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-11-23 07:58:43,Alameda dos Pardais, 4,,Portalegre,Leiria,Santa Helena,9769-379
0739a3c8-6cbd-4252-a20f-c2ec84359ec2,Fernandes,-75.0564475,-176.617967,Ipsa iste corrupti.,False,False,True,False,True,True,2,2,0,True,1,2,True,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-09-03 05:14:59,Rua Amorim, 83,,Vizela,Beja,Irão,8664-806
ff1dbe09-e3b9-41ab-a24f-ec05639a211a,Campos,-25.148731,-85.898560,Ad enim pariatur odit cumque in vitae.,True,True,True,False,True,True,1,0,2,True,3,1,False,True,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-01-10 00:26:53,Rua de Freitas, 79,,Oliveira do Hospital,Porto,Venezuela,9451-828
1371f32a-f5c2-4fe0-bd6b-3e47a21e02dc,Machado Borges e Filhos,13.313497,-133.959571,Corrupti pariatur nam harum quis.,True,False,False,False,True,False,0,0,0,False,5,1,True,True,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-26 06:40:21,R. de Faria, 34,,Santiago do Cacém,Castelo Branco,Turquemenistão,9148-609
273a7208-ed75-4d7c-aa83-704c5edb9f41,Carneiro Teixeira Lda.,-81.255784,67.927970,Iure id tenetur explicabo quibusdam aperiam.,True,True,True,True,False,False,3,1,1,False,2,2,True,False,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-31 21:19:19,R. de Morais, 2,,Sintra,Aveiro,Spratly Islands,8003-667
0492589e-0f34-44e3-948b-7a08cd4e1f25,Baptista,32.9020455,-167.742813,Quia quisquam qui sapiente ad magnam recusandae.,False,True,True,True,False,True,1,2,2,False,1,2,False,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-03-12 13:48:32,Largo Enzo Fernandes, 50,,Vila Nova de Gaia,Beja,Chile,4603-016
86d10d4d-c706-4619-a532-85396487f1f5,Pinho S/A,34.2037805,-29.232377,Minima soluta vero dolorem sequi tempore quia.,True,True,False,True,False,True,3,0,0,True,0,1,False,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-01 15:33:20,Praça Esteves, S/N,,Vila Nova de Santo André,Portalegre,Argentina,6996-878
e8f18842-7a68-43cd-b971-337af6759c39,Fonseca Soares Lda.,48.955412,10.471448,Ut neque et maxime.,True,True,True,True,False,True,3,0,1,False,0,0,True,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-30 00:12:19,R. Almeida, S/N,,Gouveia,Bragança,Ruanda,5662-790
ab1c4842-1f8f-49b1-a777-8edcc127f372,Maia,-57.151415,161.177613,Ad occaecati praesentium inventore.,False,True,True,True,False,False,0,1,1,False,1,2,False,False,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-27 12:15:28,Rua Neto, 57,,Portimão,Beja,República Checa,3185-877
b6e00b5e-c77e-46b7-af32-24b7c6874502,Mendes,-57.8727535,-101.800926,Ea molestiae tempora repellat adipisci.,False,False,True,True,True,True,0,0,0,True,0,2,True,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-08-25 18:04:52,Largo Cruz, 5,,Paços de Ferreira,Beja,Irlanda,6613-203
fb8fca49-49b8-46e1-993d-4fdfd33f0b85,Sá,-81.565439,105.149978,Nostrum cumque accusantium reprehenderit.,False,False,True,False,True,True,0,0,0,False,4,0,True,True,True,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-12 17:44:45,Rua de Borges, S/N,,Amora,Viana do Castelo,Colômbia,6064-707
9e835d0a-a709-4b9f-ac86-f06367dc2c91,Freitas,-28.6696105,-135.628795,Cupiditate cumque unde vitae praesentium ex.,True,True,True,True,True,False,1,2,0,False,3,1,False,True,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-11-04 09:29:56,Alameda de Magalhães, 997,,Viana do Castelo,Beja,Birmânia,1299-851
60e162f1-a463-4cc7-a7ec-c4ca01f80fbb,Barbosa Lda.,11.916893,-71.683711,Est provident facere sunt veritatis.,False,True,True,False,True,True,3,0,1,False,4,1,True,False,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-07-16 10:50:43,Praça das Olaias, 80,,Fafe,Beja,Tunísia,1062-141
2564a765-f009-45cb-8d54-e5304388b59e,Vaz S/A,-66.2361305,52.531953,Aliquid impedit animi quia fuga.,False,False,True,True,True,True,0,2,2,False,4,1,False,True,True,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-08-21 12:17:50,R. de Cardoso, 5,,Figueira da Foz,Santarém,Estados Unidos,1230-048
37777ea4-db9e-407c-a0a2-1e74eeda8df7,Baptista,-73.666618,20.581215,Laborum quisquam eligendi eveniet.,False,False,True,True,True,True,0,1,1,False,2,0,True,False,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-02-03 12:51:35,Rua Miranda, 15,,Oliveira do Hospital,Bragança,Palau,0396-744
09033347-da4e-425d-ac72-7d1c28bef44d,Leite,-86.4584585,41.499116,Placeat vitae tempora assumenda.,True,True,False,False,True,False,1,0,1,True,5,2,False,False,False,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-12-04 12:35:08,Avenida Alice Amaral, 44,,Chaves,Castelo Branco,Bangladeche,6399-835
993b4eba-b2b6-4e88-b466-1103b7463c3e,Branco S/A,57.8976635,71.017242,Temporibus quae iste distinctio qui tenetur.,True,False,True,False,True,True,3,0,1,True,1,2,False,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-10-28 07:51:18,Largo de Almeida, S/N,,Santa Cruz,Vila Real,Malta,2937-219
b23e9122-25c6-4cc7-83ba-2a49bdb3afa5,Carneiro S.A.,-47.782060,-79.252773,Ratione explicabo dolorem modi harum nobis.,True,True,True,False,True,True,1,0,0,False,3,1,True,True,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-03-03 08:59:47,Alameda de Nascimento, 9,,Câmara de Lobos,Castelo Branco,Mongólia,5678-243
